region,state,date,epi_week,newCases,accumCases,newDeaths,accumDeaths,newRecovered,newFollowup,pop,state_code
Midwest,GO,2023-01-04,1,2835,1831341,22,27807,NA,NA,7018354,52
Midwest,GO,2023-01-05,1,2439,1833780,7,27814,NA,NA,7018354,52
Midwest,GO,2023-01-06,1,2073,1835853,10,27824,NA,NA,7018354,52
Midwest,GO,2023-01-07,1,6004,1841857,5,27829,NA,NA,7018354,52
Midwest,GO,2023-01-08,2,361,1842218,2,27831,NA,NA,7018354,52
Midwest,GO,2023-01-09,2,726,1842944,0,27831,NA,NA,7018354,52
Midwest,GO,2023-01-10,2,2863,1845807,0,27831,NA,NA,7018354,52
Midwest,GO,2023-01-11,2,2342,1848149,7,27838,NA,NA,7018354,52
Midwest,GO,2023-01-12,2,2167,1850316,16,27854,NA,NA,7018354,52
Midwest,GO,2023-01-13,2,2480,1852796,3,27857,NA,NA,7018354,52
Midwest,GO,2023-01-14,2,0,1852796,0,27857,NA,NA,7018354,52
Midwest,GO,2023-01-15,3,1850,1854646,1,27858,NA,NA,7018354,52
Midwest,GO,2023-01-16,3,603,1855249,1,27859,NA,NA,7018354,52
Midwest,GO,2023-01-17,3,1515,1856764,2,27861,NA,NA,7018354,52
Midwest,GO,2023-01-18,3,2163,1858927,6,27867,NA,NA,7018354,52
Midwest,GO,2023-01-19,3,2002,1860929,6,27873,NA,NA,7018354,52
Midwest,GO,2023-01-20,3,1888,1862817,12,27885,NA,NA,7018354,52
Midwest,GO,2023-01-21,3,1303,1864120,5,27890,NA,NA,7018354,52
Midwest,GO,2023-01-22,4,165,1864285,0,27890,NA,NA,7018354,52
Midwest,GO,2023-01-23,4,525,1864810,1,27891,NA,NA,7018354,52
Midwest,GO,2023-01-24,4,2116,1866926,5,27896,NA,NA,7018354,52
Midwest,GO,2023-01-25,4,2411,1869337,17,27913,NA,NA,7018354,52
Midwest,GO,2023-01-26,4,1404,1870741,0,27913,NA,NA,7018354,52
Midwest,GO,2023-01-27,4,1887,1872628,10,27923,NA,NA,7018354,52
Midwest,GO,2023-01-28,4,657,1873285,2,27925,NA,NA,7018354,52
Midwest,GO,2023-01-29,5,105,1873390,0,27925,NA,NA,7018354,52
Midwest,GO,2023-01-30,5,269,1873659,0,27925,NA,NA,7018354,52
Midwest,GO,2023-01-31,5,1356,1875015,13,27938,NA,NA,7018354,52
Midwest,GO,2023-02-01,5,0,1875015,0,27938,NA,NA,7018354,52
Midwest,GO,2023-02-02,5,1856,1876871,5,27943,NA,NA,7018354,52
Midwest,GO,2023-02-03,5,1011,1877882,11,27954,NA,NA,7018354,52
Midwest,GO,2023-02-04,5,417,1878299,10,27964,NA,NA,7018354,52
Midwest,GO,2023-02-05,6,82,1878381,0,27964,NA,NA,7018354,52
Midwest,GO,2023-02-06,6,377,1878758,3,27967,NA,NA,7018354,52
Midwest,GO,2023-02-07,6,1217,1879975,9,27976,NA,NA,7018354,52
Midwest,GO,2023-02-08,6,1020,1880995,3,27979,NA,NA,7018354,52
Midwest,GO,2023-02-09,6,1180,1882175,0,27979,NA,NA,7018354,52
Midwest,GO,2023-02-10,6,1194,1883369,8,27987,NA,NA,7018354,52
Midwest,GO,2023-02-11,6,875,1884244,2,27989,NA,NA,7018354,52
Midwest,GO,2023-02-12,7,0,1884244,0,27989,NA,NA,7018354,52
Midwest,GO,2023-02-13,7,0,1884244,0,27989,NA,NA,7018354,52
Midwest,GO,2023-02-14,7,23,1884267,8,27997,NA,NA,7018354,52
Midwest,GO,2023-02-15,7,1857,1886124,4,28001,NA,NA,7018354,52
Midwest,GO,2023-02-16,7,830,1886954,4,28005,NA,NA,7018354,52
Midwest,GO,2023-02-17,7,4050,1891004,4,28009,NA,NA,7018354,52
Midwest,GO,2023-02-18,7,432,1891436,2,28011,NA,NA,7018354,52
Midwest,GO,2023-02-19,8,12,1891448,0,28011,NA,NA,7018354,52
Midwest,GO,2023-02-20,8,0,1891448,0,28011,NA,NA,7018354,52
Midwest,GO,2023-02-21,8,106,1891554,0,28011,NA,NA,7018354,52
Midwest,GO,2023-02-22,8,46,1891600,0,28011,NA,NA,7018354,52
Midwest,GO,2023-02-23,8,962,1892562,3,28014,NA,NA,7018354,52
Midwest,GO,2023-02-24,8,1246,1893808,10,28024,NA,NA,7018354,52
Midwest,GO,2023-02-25,8,1014,1894822,0,28024,NA,NA,7018354,52
Midwest,GO,2023-02-26,9,129,1894951,0,28024,NA,NA,7018354,52
Midwest,GO,2023-02-27,9,131,1895082,2,28026,NA,NA,7018354,52
Midwest,GO,2023-02-28,9,1397,1896479,6,28032,NA,NA,7018354,52
Midwest,GO,2023-03-01,9,297,1896776,0,28032,NA,NA,7018354,52
Midwest,GO,2023-03-02,9,1012,1897788,2,28034,NA,NA,7018354,52
Midwest,GO,2023-03-03,9,817,1898605,2,28036,NA,NA,7018354,52
Midwest,GO,2023-03-04,9,1854,1900459,5,28041,NA,NA,7018354,52
Midwest,GO,2023-03-05,10,0,1900459,0,28041,NA,NA,7018354,52
Midwest,GO,2023-03-06,10,0,1900459,0,28041,NA,NA,7018354,52
Midwest,GO,2023-03-07,10,0,1900459,0,28041,NA,NA,7018354,52
Midwest,GO,2023-03-08,10,0,1900459,0,28041,NA,NA,7018354,52
Midwest,GO,2023-03-09,10,0,1900459,0,28041,NA,NA,7018354,52
Midwest,GO,2023-03-10,10,0,1900459,0,28041,NA,NA,7018354,52
Midwest,GO,2023-03-11,10,2829,1903288,4,28045,NA,NA,7018354,52
Midwest,GO,2023-03-12,11,0,1903288,0,28045,NA,NA,7018354,52
Midwest,GO,2023-03-13,11,0,1903288,0,28045,NA,NA,7018354,52
Midwest,GO,2023-03-14,11,0,1903288,0,28045,NA,NA,7018354,52
Midwest,GO,2023-03-15,11,0,1903288,0,28045,NA,NA,7018354,52
Midwest,GO,2023-03-16,11,0,1903288,0,28045,NA,NA,7018354,52
Midwest,GO,2023-03-17,11,0,1903288,0,28045,NA,NA,7018354,52
Midwest,GO,2023-03-18,11,3215,1906503,12,28057,NA,NA,7018354,52
Midwest,GO,2023-03-19,12,0,1906503,0,28057,NA,NA,7018354,52
Midwest,GO,2023-03-20,12,0,1906503,0,28057,NA,NA,7018354,52
Midwest,GO,2023-03-21,12,0,1906503,0,28057,NA,NA,7018354,52
Midwest,GO,2023-03-22,12,0,1906503,0,28057,NA,NA,7018354,52
Midwest,GO,2023-03-23,12,0,1906503,0,28057,NA,NA,7018354,52
Midwest,GO,2023-03-24,12,0,1906503,0,28057,NA,NA,7018354,52
Midwest,GO,2023-03-25,12,2705,1909208,20,28077,NA,NA,7018354,52
Midwest,GO,2023-03-26,13,0,1909208,0,28077,NA,NA,7018354,52
Midwest,GO,2023-03-27,13,0,1909208,0,28077,NA,NA,7018354,52
Midwest,GO,2023-03-28,13,0,1909208,0,28077,NA,NA,7018354,52
Midwest,GO,2023-03-29,13,0,1909208,0,28077,NA,NA,7018354,52
Midwest,GO,2023-03-30,13,0,1909208,0,28077,NA,NA,7018354,52
Midwest,GO,2023-03-31,13,0,1909208,0,28077,NA,NA,7018354,52
Midwest,GO,2023-04-01,13,3438,1912646,20,28097,NA,NA,7018354,52
Midwest,GO,2023-04-02,14,0,1912646,0,28097,NA,NA,7018354,52
Midwest,GO,2023-04-03,14,0,1912646,0,28097,NA,NA,7018354,52
Midwest,GO,2023-04-04,14,0,1912646,0,28097,NA,NA,7018354,52
Midwest,GO,2023-04-05,14,0,1912646,0,28097,NA,NA,7018354,52
Midwest,GO,2023-04-06,14,0,1912646,0,28097,NA,NA,7018354,52
Midwest,GO,2023-04-07,14,0,1912646,0,28097,NA,NA,7018354,52
Midwest,GO,2023-04-08,14,3622,1916268,12,28109,NA,NA,7018354,52
Midwest,GO,2023-04-09,15,0,1916268,0,28109,NA,NA,7018354,52
Midwest,GO,2023-04-10,15,0,1916268,0,28109,NA,NA,7018354,52
Midwest,GO,2023-04-11,15,0,1916268,0,28109,NA,NA,7018354,52
Midwest,GO,2023-04-12,15,0,1916268,0,28109,NA,NA,7018354,52
Midwest,GO,2023-04-13,15,0,1916268,0,28109,NA,NA,7018354,52
Midwest,GO,2023-04-14,15,0,1916268,0,28109,NA,NA,7018354,52
Midwest,GO,2023-04-15,15,3622,1919890,13,28122,NA,NA,7018354,52
Midwest,GO,2023-04-16,16,0,1919890,0,28122,NA,NA,7018354,52
Midwest,GO,2023-04-17,16,0,1919890,0,28122,NA,NA,7018354,52
Midwest,GO,2023-04-18,16,0,1919890,0,28122,NA,NA,7018354,52
Midwest,GO,2023-04-19,16,0,1919890,0,28122,NA,NA,7018354,52
Midwest,GO,2023-04-20,16,0,1919890,0,28122,NA,NA,7018354,52
Midwest,GO,2023-04-21,16,0,1919890,0,28122,NA,NA,7018354,52
Midwest,GO,2023-04-22,16,2238,1922128,20,28142,NA,NA,7018354,52
Midwest,GO,2023-04-23,17,0,1922128,0,28142,NA,NA,7018354,52
Midwest,GO,2023-04-24,17,0,1922128,0,28142,NA,NA,7018354,52
Midwest,GO,2023-04-25,17,0,1922128,0,28142,NA,NA,7018354,52
Midwest,GO,2023-04-26,17,0,1922128,0,28142,NA,NA,7018354,52
Midwest,GO,2023-04-27,17,0,1922128,0,28142,NA,NA,7018354,52
Midwest,GO,2023-04-28,17,0,1922128,0,28142,NA,NA,7018354,52
Midwest,GO,2023-04-29,17,3175,1925303,13,28155,NA,NA,7018354,52
Midwest,GO,2023-04-30,18,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-01,18,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-02,18,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-03,18,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-04,18,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-05,18,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-06,18,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-07,19,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-08,19,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-09,19,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-10,19,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-11,19,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-12,19,0,1925303,0,28155,NA,NA,7018354,52
Midwest,GO,2023-05-13,19,6135,1931438,28,28183,NA,NA,7018354,52
Midwest,GO,2023-05-14,20,0,1931438,0,28183,NA,NA,7018354,52
Midwest,GO,2023-05-15,20,0,1931438,0,28183,NA,NA,7018354,52
Midwest,GO,2023-05-16,20,0,1931438,0,28183,NA,NA,7018354,52
Midwest,GO,2023-05-17,20,0,1931438,0,28183,NA,NA,7018354,52
Midwest,GO,2023-05-18,20,0,1931438,0,28183,NA,NA,7018354,52
Midwest,GO,2023-05-19,20,0,1931438,0,28183,NA,NA,7018354,52
Midwest,GO,2023-05-20,20,669,1932107,3,28186,NA,NA,7018354,52
Midwest,GO,2023-05-21,21,0,1932107,0,28186,NA,NA,7018354,52
Midwest,GO,2023-05-22,21,0,1932107,0,28186,NA,NA,7018354,52
Midwest,GO,2023-05-23,21,0,1932107,0,28186,NA,NA,7018354,52
Midwest,GO,2023-05-24,21,0,1932107,0,28186,NA,NA,7018354,52
Midwest,GO,2023-05-25,21,0,1932107,0,28186,NA,NA,7018354,52
Midwest,GO,2023-05-26,21,0,1932107,0,28186,NA,NA,7018354,52
Midwest,GO,2023-05-27,21,408,1932515,14,28200,NA,NA,7018354,52
Midwest,GO,2023-05-28,22,0,1932515,0,28200,NA,NA,7018354,52
Midwest,GO,2023-05-29,22,0,1932515,0,28200,NA,NA,7018354,52
Midwest,GO,2023-05-30,22,0,1932515,0,28200,NA,NA,7018354,52
Midwest,GO,2023-05-31,22,0,1932515,0,28200,NA,NA,7018354,52
Midwest,GO,2023-06-01,22,0,1932515,0,28200,NA,NA,7018354,52
Midwest,GO,2023-06-02,22,0,1932515,0,28200,NA,NA,7018354,52
Midwest,GO,2023-06-03,22,3565,1936080,14,28214,NA,NA,7018354,52
Midwest,GO,2023-06-04,23,0,1936080,0,28214,NA,NA,7018354,52
Midwest,GO,2023-06-05,23,0,1936080,0,28214,NA,NA,7018354,52
Midwest,GO,2023-06-06,23,0,1936080,0,28214,NA,NA,7018354,52
Midwest,GO,2023-06-07,23,0,1936080,0,28214,NA,NA,7018354,52
Midwest,GO,2023-06-08,23,0,1936080,0,28214,NA,NA,7018354,52
Midwest,GO,2023-06-09,23,0,1936080,0,28214,NA,NA,7018354,52
Midwest,GO,2023-06-10,23,1089,1937169,7,28221,NA,NA,7018354,52
Midwest,GO,2023-06-11,24,0,1937169,0,28221,NA,NA,7018354,52
Midwest,GO,2023-06-12,24,0,1937169,0,28221,NA,NA,7018354,52
Midwest,GO,2023-06-13,24,0,1937169,0,28221,NA,NA,7018354,52
Midwest,GO,2023-06-14,24,0,1937169,0,28221,NA,NA,7018354,52
Midwest,GO,2023-06-15,24,0,1937169,0,28221,NA,NA,7018354,52
Midwest,GO,2023-06-16,24,0,1937169,0,28221,NA,NA,7018354,52
Midwest,GO,2023-06-17,24,1414,1938583,25,28246,NA,NA,7018354,52
Midwest,GO,2023-06-18,25,0,1938583,0,28246,NA,NA,7018354,52
Midwest,GO,2023-06-19,25,0,1938583,0,28246,NA,NA,7018354,52
Midwest,GO,2023-06-20,25,0,1938583,0,28246,NA,NA,7018354,52
Midwest,GO,2023-06-21,25,0,1938583,0,28246,NA,NA,7018354,52
Midwest,GO,2023-06-22,25,0,1938583,0,28246,NA,NA,7018354,52
Midwest,GO,2023-06-23,25,0,1938583,0,28246,NA,NA,7018354,52
Midwest,GO,2023-06-24,25,2964,1941547,8,28254,NA,NA,7018354,52
Midwest,GO,2023-06-25,26,0,1941547,0,28254,NA,NA,7018354,52
Midwest,GO,2023-06-26,26,0,1941547,0,28254,NA,NA,7018354,52
Midwest,GO,2023-06-27,26,0,1941547,0,28254,NA,NA,7018354,52
Midwest,GO,2023-06-28,26,0,1941547,0,28254,NA,NA,7018354,52
Midwest,GO,2023-06-29,26,0,1941547,0,28254,NA,NA,7018354,52
Midwest,GO,2023-06-30,26,0,1941547,0,28254,NA,NA,7018354,52
Midwest,DF,2023-01-01,1,0,888063,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-02,1,611,888674,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-03,1,598,889272,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-04,1,454,889726,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-05,1,365,890091,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-06,1,309,890400,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-07,1,0,890400,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-08,2,0,890400,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-09,2,507,890907,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-10,2,339,891246,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-11,2,285,891531,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-12,2,252,891783,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-13,2,290,892073,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-14,2,0,892073,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-15,3,0,892073,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-16,3,367,892440,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-17,3,232,892672,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-18,3,281,892953,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-19,3,129,893082,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-20,3,168,893250,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-21,3,0,893250,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-22,4,0,893250,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-23,4,212,893462,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-24,4,146,893608,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-25,4,94,893702,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-26,4,97,893799,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-27,4,79,893878,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-28,4,0,893878,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-29,5,0,893878,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-30,5,197,894075,0,11838,NA,NA,3015268,53
Midwest,DF,2023-01-31,5,84,894159,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-01,5,127,894286,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-02,5,195,894481,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-03,5,69,894550,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-04,5,0,894550,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-05,6,0,894550,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-06,6,177,894727,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-07,6,111,894838,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-08,6,48,894886,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-09,6,156,895042,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-10,6,39,895081,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-11,6,0,895081,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-12,7,0,895081,0,11838,NA,NA,3015268,53
Midwest,DF,2023-02-13,7,90,895171,1,11839,NA,NA,3015268,53
Midwest,DF,2023-02-14,7,61,895232,0,11839,NA,NA,3015268,53
Midwest,DF,2023-02-15,7,46,895278,0,11839,NA,NA,3015268,53
Midwest,DF,2023-02-16,7,357,895635,4,11843,NA,NA,3015268,53
Midwest,DF,2023-02-17,7,422,896057,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-18,7,0,896057,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-19,8,0,896057,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-20,8,0,896057,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-21,8,0,896057,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-22,8,0,896057,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-23,8,659,896716,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-24,8,92,896808,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-25,8,0,896808,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-26,9,0,896808,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-27,9,250,897058,0,11843,NA,NA,3015268,53
Midwest,DF,2023-02-28,9,116,897174,1,11844,NA,NA,3015268,53
Midwest,DF,2023-03-01,9,300,897474,0,11844,NA,NA,3015268,53
Midwest,DF,2023-03-02,9,280,897754,0,11844,NA,NA,3015268,53
Midwest,DF,2023-03-03,9,143,897897,0,11844,NA,NA,3015268,53
Midwest,DF,2023-03-04,9,175,898072,1,11845,NA,NA,3015268,53
Midwest,DF,2023-03-05,10,0,898072,0,11845,NA,NA,3015268,53
Midwest,DF,2023-03-06,10,0,898072,0,11845,NA,NA,3015268,53
Midwest,DF,2023-03-07,10,0,898072,0,11845,NA,NA,3015268,53
Midwest,DF,2023-03-08,10,0,898072,0,11845,NA,NA,3015268,53
Midwest,DF,2023-03-09,10,0,898072,0,11845,NA,NA,3015268,53
Midwest,DF,2023-03-10,10,0,898072,0,11845,NA,NA,3015268,53
Midwest,DF,2023-03-11,10,532,898604,2,11847,NA,NA,3015268,53
Midwest,DF,2023-03-12,11,0,898604,0,11847,NA,NA,3015268,53
Midwest,DF,2023-03-13,11,0,898604,0,11847,NA,NA,3015268,53
Midwest,DF,2023-03-14,11,0,898604,0,11847,NA,NA,3015268,53
Midwest,DF,2023-03-15,11,0,898604,0,11847,NA,NA,3015268,53
Midwest,DF,2023-03-16,11,0,898604,0,11847,NA,NA,3015268,53
Midwest,DF,2023-03-17,11,0,898604,0,11847,NA,NA,3015268,53
Midwest,DF,2023-03-18,11,722,899326,6,11853,NA,NA,3015268,53
Midwest,DF,2023-03-19,12,0,899326,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-20,12,0,899326,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-21,12,0,899326,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-22,12,0,899326,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-23,12,0,899326,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-24,12,0,899326,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-25,12,792,900118,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-26,13,0,900118,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-27,13,0,900118,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-28,13,0,900118,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-29,13,0,900118,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-30,13,0,900118,0,11853,NA,NA,3015268,53
Midwest,DF,2023-03-31,13,0,900118,0,11853,NA,NA,3015268,53
Midwest,DF,2023-04-01,13,985,901103,0,11853,NA,NA,3015268,53
Midwest,DF,2023-04-02,14,0,901103,0,11853,NA,NA,3015268,53
Midwest,DF,2023-04-03,14,0,901103,0,11853,NA,NA,3015268,53
Midwest,DF,2023-04-04,14,0,901103,0,11853,NA,NA,3015268,53
Midwest,DF,2023-04-05,14,0,901103,0,11853,NA,NA,3015268,53
Midwest,DF,2023-04-06,14,0,901103,0,11853,NA,NA,3015268,53
Midwest,DF,2023-04-07,14,0,901103,0,11853,NA,NA,3015268,53
Midwest,DF,2023-04-08,14,943,902046,1,11854,NA,NA,3015268,53
Midwest,DF,2023-04-09,15,0,902046,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-10,15,0,902046,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-11,15,0,902046,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-12,15,0,902046,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-13,15,0,902046,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-14,15,0,902046,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-15,15,1002,903048,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-16,16,0,903048,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-17,16,0,903048,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-18,16,0,903048,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-19,16,0,903048,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-20,16,0,903048,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-21,16,0,903048,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-22,16,896,903944,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-23,17,0,903944,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-24,17,0,903944,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-25,17,0,903944,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-26,17,0,903944,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-27,17,0,903944,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-28,17,0,903944,0,11854,NA,NA,3015268,53
Midwest,DF,2023-04-29,17,1036,904980,2,11856,NA,NA,3015268,53
Midwest,DF,2023-04-30,18,0,904980,0,11856,NA,NA,3015268,53
Midwest,DF,2023-05-01,18,0,904980,0,11856,NA,NA,3015268,53
Midwest,DF,2023-05-02,18,0,904980,0,11856,NA,NA,3015268,53
Midwest,DF,2023-05-03,18,0,904980,0,11856,NA,NA,3015268,53
Midwest,DF,2023-05-04,18,0,904980,0,11856,NA,NA,3015268,53
Midwest,DF,2023-05-05,18,0,904980,0,11856,NA,NA,3015268,53
Midwest,DF,2023-05-06,18,808,905788,1,11857,NA,NA,3015268,53
Midwest,DF,2023-05-07,19,0,905788,0,11857,NA,NA,3015268,53
Midwest,DF,2023-05-08,19,0,905788,0,11857,NA,NA,3015268,53
Midwest,DF,2023-05-09,19,0,905788,0,11857,NA,NA,3015268,53
Midwest,DF,2023-05-10,19,0,905788,0,11857,NA,NA,3015268,53
Midwest,DF,2023-05-11,19,0,905788,0,11857,NA,NA,3015268,53
Midwest,DF,2023-05-12,19,0,905788,0,11857,NA,NA,3015268,53
Midwest,DF,2023-05-13,19,924,906712,1,11858,NA,NA,3015268,53
Midwest,DF,2023-05-14,20,0,906712,0,11858,NA,NA,3015268,53
Midwest,DF,2023-05-15,20,0,906712,0,11858,NA,NA,3015268,53
Midwest,DF,2023-05-16,20,0,906712,0,11858,NA,NA,3015268,53
Midwest,DF,2023-05-17,20,0,906712,0,11858,NA,NA,3015268,53
Midwest,DF,2023-05-18,20,0,906712,0,11858,NA,NA,3015268,53
Midwest,DF,2023-05-19,20,0,906712,0,11858,NA,NA,3015268,53
Midwest,DF,2023-05-20,20,844,907556,1,11859,NA,NA,3015268,53
Midwest,DF,2023-05-21,21,0,907556,0,11859,NA,NA,3015268,53
Midwest,DF,2023-05-22,21,0,907556,0,11859,NA,NA,3015268,53
Midwest,DF,2023-05-23,21,0,907556,0,11859,NA,NA,3015268,53
Midwest,DF,2023-05-24,21,0,907556,0,11859,NA,NA,3015268,53
Midwest,DF,2023-05-25,21,0,907556,0,11859,NA,NA,3015268,53
Midwest,DF,2023-05-26,21,0,907556,0,11859,NA,NA,3015268,53
Midwest,DF,2023-05-27,21,720,908276,1,11860,NA,NA,3015268,53
Midwest,DF,2023-05-28,22,0,908276,0,11860,NA,NA,3015268,53
Midwest,DF,2023-05-29,22,0,908276,0,11860,NA,NA,3015268,53
Midwest,DF,2023-05-30,22,0,908276,0,11860,NA,NA,3015268,53
Midwest,DF,2023-05-31,22,0,908276,0,11860,NA,NA,3015268,53
Midwest,DF,2023-06-01,22,0,908276,0,11860,NA,NA,3015268,53
Midwest,DF,2023-06-02,22,0,908276,0,11860,NA,NA,3015268,53
Midwest,DF,2023-06-03,22,544,908820,2,11862,NA,NA,3015268,53
Midwest,DF,2023-06-04,23,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-05,23,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-06,23,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-07,23,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-08,23,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-09,23,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-10,23,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-11,24,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-12,24,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-13,24,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-14,24,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-15,24,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-16,24,0,908820,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-17,24,782,909602,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-18,25,0,909602,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-19,25,0,909602,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-20,25,0,909602,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-21,25,0,909602,0,11862,NA,NA,3015268,53
Midwest,DF,2023-06-22,25,0,909602,0,11862,NA,NA,3015268,53
