region,date,epi_week,newCases,accumCases,newDeaths,accumDeaths,newRecovered,newFollowup,pop
Southeast,2024-05-27,22,0,15503185,0,343352,NA,NA,88371433
Southeast,2024-05-28,22,0,15503185,0,343352,NA,NA,88371433
Southeast,2024-05-29,22,0,15503185,0,343352,NA,NA,88371433
Southeast,2024-05-30,22,0,15503185,0,343352,NA,NA,88371433
Southeast,2024-05-31,22,0,15503185,0,343352,NA,NA,88371433
Southeast,2024-06-01,22,2365,15505550,37,343389,NA,NA,88371433
Southeast,2024-06-02,23,0,15505550,0,343389,NA,NA,88371433
Southeast,2024-06-03,23,0,15505550,0,343389,NA,NA,88371433
Southeast,2024-06-04,23,0,15505550,0,343389,NA,NA,88371433
Southeast,2024-06-05,23,0,15505550,0,343389,NA,NA,88371433
Southeast,2024-06-06,23,0,15505550,0,343389,NA,NA,88371433
Southeast,2024-06-07,23,0,15505550,0,343389,NA,NA,88371433
Southeast,2024-06-08,23,1553,15507103,14,343403,NA,NA,88371433
Southeast,2024-06-09,24,0,15507103,0,343403,NA,NA,88371433
Southeast,2024-06-10,24,0,15507103,0,343403,NA,NA,88371433
Southeast,2024-06-11,24,0,15507103,0,343403,NA,NA,88371433
Southeast,2024-06-12,24,0,15507103,0,343403,NA,NA,88371433
Southeast,2024-06-13,24,0,15507103,0,343403,NA,NA,88371433
Southeast,2024-06-14,24,0,15507103,0,343403,NA,NA,88371433
Southeast,2024-06-15,24,42,15507145,0,343403,NA,NA,88371433
Southeast,2024-06-16,25,0,15507145,0,343403,NA,NA,88371433
Southeast,2024-06-17,25,0,15507145,0,343403,NA,NA,88371433
Southeast,2024-06-18,25,0,15507145,0,343403,NA,NA,88371433
Southeast,2024-06-19,25,0,15507145,0,343403,NA,NA,88371433
Southeast,2024-06-20,25,0,15507145,0,343403,NA,NA,88371433
Southeast,2024-06-21,25,0,15507145,0,343403,NA,NA,88371433
Southeast,2024-06-22,25,194,15507339,88,343491,NA,NA,88371433
Southeast,2024-06-23,26,0,15507339,0,343491,NA,NA,88371433
Southeast,2024-06-24,26,0,15507339,0,343491,NA,NA,88371433
Southeast,2024-06-25,26,0,15507339,0,343491,NA,NA,88371433
Southeast,2024-06-26,26,0,15507339,0,343491,NA,NA,88371433
Southeast,2024-06-27,26,0,15507339,0,343491,NA,NA,88371433
Southeast,2024-06-28,26,0,15507339,0,343491,NA,NA,88371433
Southeast,2024-06-29,26,2824,15510163,15,343506,NA,NA,88371433
Southeast,2024-06-30,27,0,15510163,0,343506,NA,NA,88371433
Midwest,2024-07-01,27,0,4536929,0,67075,NA,NA,16297074
Midwest,2024-07-02,27,0,4536929,0,67075,NA,NA,16297074
Midwest,2024-07-03,27,0,4536929,0,67075,NA,NA,16297074
Midwest,2024-07-04,27,0,4536929,0,67075,NA,NA,16297074
Midwest,2024-07-05,27,0,4536929,0,67075,NA,NA,16297074
Midwest,2024-07-06,27,881,4537810,0,67075,NA,NA,16297074
Midwest,2024-07-07,28,0,4537810,0,67075,NA,NA,16297074
Midwest,2024-07-08,28,0,4537810,0,67075,NA,NA,16297074
Midwest,2024-07-09,28,0,4537810,0,67075,NA,NA,16297074
Midwest,2024-07-10,28,0,4537810,0,67075,NA,NA,16297074
Midwest,2024-07-11,28,0,4537810,0,67075,NA,NA,16297074
Midwest,2024-07-12,28,0,4537810,0,67075,NA,NA,16297074
Midwest,2024-07-13,28,1137,4538947,0,67075,NA,NA,16297074
Midwest,2024-07-14,29,0,4538947,0,67075,NA,NA,16297074
Midwest,2024-07-15,29,0,4538947,0,67075,NA,NA,16297074
Midwest,2024-07-16,29,0,4538947,0,67075,NA,NA,16297074
Midwest,2024-07-17,29,0,4538947,0,67075,NA,NA,16297074
Midwest,2024-07-18,29,0,4538947,0,67075,NA,NA,16297074
Midwest,2024-07-19,29,0,4538947,0,67075,NA,NA,16297074
Midwest,2024-07-20,29,998,4539945,3,67078,NA,NA,16297074
Midwest,2024-07-21,30,0,4539945,0,67078,NA,NA,16297074
Midwest,2024-07-22,30,0,4539945,0,67078,NA,NA,16297074
Midwest,2024-07-23,30,0,4539945,0,67078,NA,NA,16297074
Midwest,2024-07-24,30,0,4539945,0,67078,NA,NA,16297074
Midwest,2024-07-25,30,0,4539945,0,67078,NA,NA,16297074
Midwest,2024-07-26,30,0,4539945,0,67078,NA,NA,16297074
Midwest,2024-07-27,30,625,4540570,9,67087,NA,NA,16297074
Midwest,2024-07-28,31,0,4540570,0,67087,NA,NA,16297074
Midwest,2024-07-29,31,0,4540570,0,67087,NA,NA,16297074
Midwest,2024-07-30,31,0,4540570,0,67087,NA,NA,16297074
Midwest,2024-07-31,31,0,4540570,0,67087,NA,NA,16297074
Midwest,2024-08-01,31,0,4540570,0,67087,NA,NA,16297074
Midwest,2024-08-02,31,0,4540570,0,67087,NA,NA,16297074
Midwest,2024-08-03,31,1127,4541697,2,67089,NA,NA,16297074
Midwest,2024-08-04,32,0,4541697,0,67089,NA,NA,16297074
Midwest,2024-08-05,32,0,4541697,0,67089,NA,NA,16297074
Midwest,2024-08-06,32,0,4541697,0,67089,NA,NA,16297074
Midwest,2024-08-07,32,0,4541697,0,67089,NA,NA,16297074
Midwest,2024-08-08,32,0,4541697,0,67089,NA,NA,16297074
Midwest,2024-08-09,32,0,4541697,0,67089,NA,NA,16297074
Midwest,2024-08-10,32,3315,4545012,10,67099,NA,NA,16297074
Midwest,2024-08-11,33,0,4545012,0,67099,NA,NA,16297074
Midwest,2024-08-12,33,0,4545012,0,67099,NA,NA,16297074
Midwest,2024-08-13,33,0,4545012,0,67099,NA,NA,16297074
Midwest,2024-08-14,33,0,4545012,0,67099,NA,NA,16297074
Midwest,2024-08-15,33,0,4545012,0,67099,NA,NA,16297074
Midwest,2024-08-16,33,0,4545012,0,67099,NA,NA,16297074
Midwest,2024-08-17,33,1472,4546484,11,67110,NA,NA,16297074
Midwest,2024-08-18,34,0,4546484,0,67110,NA,NA,16297074
Midwest,2024-08-19,34,0,4546484,0,67110,NA,NA,16297074
Midwest,2024-08-20,34,0,4546484,0,67110,NA,NA,16297074
Midwest,2024-08-21,34,0,4546484,0,67110,NA,NA,16297074
Midwest,2024-08-22,34,0,4546484,0,67110,NA,NA,16297074
Midwest,2024-08-23,34,0,4546484,0,67110,NA,NA,16297074
Midwest,2024-08-24,34,3746,4550230,6,67116,NA,NA,16297074
Midwest,2024-08-25,35,0,4550230,0,67116,NA,NA,16297074
Midwest,2024-08-26,35,0,4550230,0,67116,NA,NA,16297074
Midwest,2024-08-27,35,0,4550230,0,67116,NA,NA,16297074
Midwest,2024-08-28,35,0,4550230,0,67116,NA,NA,16297074
Midwest,2024-08-29,35,0,4550230,0,67116,NA,NA,16297074
Midwest,2024-08-30,35,0,4550230,0,67116,NA,NA,16297074
Midwest,2024-08-31,35,1410,4551640,10,67126,NA,NA,16297074
Midwest,2024-09-01,36,0,4551640,0,67126,NA,NA,16297074
Midwest,2024-09-02,36,0,4551640,0,67126,NA,NA,16297074
Midwest,2024-09-03,36,0,4551640,0,67126,NA,NA,16297074
Midwest,2024-09-04,36,0,4551640,0,67126,NA,NA,16297074
Midwest,2024-09-05,36,0,4551640,0,67126,NA,NA,16297074
Midwest,2024-09-06,36,0,4551640,0,67126,NA,NA,16297074
Midwest,2024-09-07,36,6363,4558003,22,67148,NA,NA,16297074
Midwest,2024-09-08,37,0,4558003,0,67148,NA,NA,16297074
Midwest,2024-09-09,37,0,4558003,0,67148,NA,NA,16297074
Midwest,2024-09-10,37,0,4558003,0,67148,NA,NA,16297074
Midwest,2024-09-11,37,0,4558003,0,67148,NA,NA,16297074
Midwest,2024-09-12,37,0,4558003,0,67148,NA,NA,16297074
Midwest,2024-09-13,37,0,4558003,0,67148,NA,NA,16297074
Midwest,2024-09-14,37,3069,4561072,0,67148,NA,NA,16297074
Midwest,2024-09-15,38,0,4561072,0,67148,NA,NA,16297074
Midwest,2024-09-16,38,0,4561072,0,67148,NA,NA,16297074
Midwest,2024-09-17,38,0,4561072,0,67148,NA,NA,16297074
Midwest,2024-09-18,38,0,4561072,0,67148,NA,NA,16297074
Midwest,2024-09-19,38,0,4561072,0,67148,NA,NA,16297074
Midwest,2024-09-20,38,0,4561072,0,67148,NA,NA,16297074
Midwest,2024-09-21,38,3463,4564535,39,67187,NA,NA,16297074
Midwest,2024-09-22,39,0,4564535,0,67187,NA,NA,16297074
Midwest,2024-09-23,39,0,4564535,0,67187,NA,NA,16297074
Midwest,2024-09-24,39,0,4564535,0,67187,NA,NA,16297074
Midwest,2024-09-25,39,0,4564535,0,67187,NA,NA,16297074
Midwest,2024-09-26,39,0,4564535,0,67187,NA,NA,16297074
Midwest,2024-09-27,39,0,4564535,0,67187,NA,NA,16297074
Midwest,2024-09-28,39,2687,4567222,9,67196,NA,NA,16297074
Midwest,2024-09-29,40,0,4567222,0,67196,NA,NA,16297074
Midwest,2024-09-30,40,0,4567222,0,67196,NA,NA,16297074
Midwest,2024-10-01,40,0,4567222,0,67196,NA,NA,16297074
Midwest,2024-10-02,40,0,4567222,0,67196,NA,NA,16297074
Midwest,2024-10-03,40,0,4567222,0,67196,NA,NA,16297074
Midwest,2024-10-04,40,0,4567222,0,67196,NA,NA,16297074
Midwest,2024-10-05,40,2118,4569340,17,67213,NA,NA,16297074
Midwest,2024-10-06,41,0,4569340,0,67213,NA,NA,16297074
Midwest,2024-10-07,41,0,4569340,0,67213,NA,NA,16297074
Midwest,2024-10-08,41,0,4569340,0,67213,NA,NA,16297074
Midwest,2024-10-09,41,0,4569340,0,67213,NA,NA,16297074
Midwest,2024-10-10,41,0,4569340,0,67213,NA,NA,16297074
Midwest,2024-10-11,41,0,4569340,0,67213,NA,NA,16297074
Midwest,2024-10-12,41,2450,4571790,6,67219,NA,NA,16297074
Midwest,2024-10-13,42,0,4571790,0,67219,NA,NA,16297074
Midwest,2024-10-14,42,0,4571790,0,67219,NA,NA,16297074
Midwest,2024-10-15,42,0,4571790,0,67219,NA,NA,16297074
Midwest,2024-10-16,42,0,4571790,0,67219,NA,NA,16297074
Midwest,2024-10-17,42,0,4571790,0,67219,NA,NA,16297074
Midwest,2024-10-18,42,0,4571790,0,67219,NA,NA,16297074
Midwest,2024-10-19,42,724,4572514,5,67224,NA,NA,16297074
Midwest,2024-10-20,43,0,4572514,0,67224,NA,NA,16297074
Midwest,2024-10-21,43,0,4572514,0,67224,NA,NA,16297074
Midwest,2024-10-22,43,0,4572514,0,67224,NA,NA,16297074
Midwest,2024-10-23,43,0,4572514,0,67224,NA,NA,16297074
Midwest,2024-10-24,43,0,4572514,0,67224,NA,NA,16297074
Midwest,2024-10-25,43,0,4572514,0,67224,NA,NA,16297074
Midwest,2024-10-26,43,1905,4574419,27,67251,NA,NA,16297074
Midwest,2024-10-27,44,0,4574419,0,67251,NA,NA,16297074
Midwest,2024-10-28,44,0,4574419,0,67251,NA,NA,16297074
Midwest,2024-10-29,44,0,4574419,0,67251,NA,NA,16297074
Midwest,2024-10-30,44,0,4574419,0,67251,NA,NA,16297074
Midwest,2024-10-31,44,0,4574419,0,67251,NA,NA,16297074
Midwest,2024-11-01,44,0,4574419,0,67251,NA,NA,16297074
Midwest,2024-11-02,44,255,4574674,1,67252,NA,NA,16297074
Midwest,2024-11-03,45,0,4574674,0,67252,NA,NA,16297074
Midwest,2024-11-04,45,0,4574674,0,67252,NA,NA,16297074
Midwest,2024-11-05,45,0,4574674,0,67252,NA,NA,16297074
Midwest,2024-11-06,45,0,4574674,0,67252,NA,NA,16297074
Midwest,2024-11-07,45,0,4574674,0,67252,NA,NA,16297074
Midwest,2024-11-08,45,0,4574674,0,67252,NA,NA,16297074
Midwest,2024-11-09,45,306,4574980,1,67253,NA,NA,16297074
Midwest,2024-11-10,46,0,4574980,0,67253,NA,NA,16297074
Midwest,2024-11-11,46,0,4574980,0,67253,NA,NA,16297074
Midwest,2024-11-12,46,0,4574980,0,67253,NA,NA,16297074
Midwest,2024-11-13,46,0,4574980,0,67253,NA,NA,16297074
Midwest,2024-11-14,46,0,4574980,0,67253,NA,NA,16297074
Midwest,2024-11-15,46,0,4574980,0,67253,NA,NA,16297074
Midwest,2024-11-16,46,133,4575113,0,67253,NA,NA,16297074
Midwest,2024-11-17,47,0,4575113,0,67253,NA,NA,16297074
Midwest,2024-11-18,47,0,4575113,0,67253,NA,NA,16297074
Midwest,2024-11-19,47,0,4575113,0,67253,NA,NA,16297074
Midwest,2024-11-20,47,0,4575113,0,67253,NA,NA,16297074
Midwest,2024-11-21,47,0,4575113,0,67253,NA,NA,16297074
Midwest,2024-11-22,47,0,4575113,0,67253,NA,NA,16297074
Midwest,2024-11-23,47,310,4575423,3,67256,NA,NA,16297074
Midwest,2024-11-24,48,0,4575423,0,67256,NA,NA,16297074
Midwest,2024-11-25,48,0,4575423,0,67256,NA,NA,16297074
Midwest,2024-11-26,48,0,4575423,0,67256,NA,NA,16297074
Midwest,2024-11-27,48,0,4575423,0,67256,NA,NA,16297074
Midwest,2024-11-28,48,0,4575423,0,67256,NA,NA,16297074
Midwest,2024-11-29,48,0,4575423,0,67256,NA,NA,16297074
Midwest,2024-11-30,48,215,4575638,5,67261,NA,NA,16297074
Midwest,2024-12-01,49,0,4575638,0,67261,NA,NA,16297074
Midwest,2024-12-02,49,0,4575638,0,67261,NA,NA,16297074
Midwest,2024-12-03,49,0,4575638,0,67261,NA,NA,16297074
Midwest,2024-12-04,49,0,4575638,0,67261,NA,NA,16297074
Midwest,2024-12-05,49,0,4575638,0,67261,NA,NA,16297074
Midwest,2024-12-06,49,0,4575638,0,67261,NA,NA,16297074
Midwest,2024-12-07,49,215,4575853,2,67263,NA,NA,16297074
Midwest,2024-12-08,50,0,4575853,0,67263,NA,NA,16297074
Midwest,2024-12-09,50,0,4575853,0,67263,NA,NA,16297074
Midwest,2024-12-10,50,0,4575853,0,67263,NA,NA,16297074
Midwest,2024-12-11,50,0,4575853,0,67263,NA,NA,16297074
Midwest,2024-12-12,50,0,4575853,0,67263,NA,NA,16297074
Midwest,2024-12-13,50,0,4575853,0,67263,NA,NA,16297074
Midwest,2024-12-14,50,-724,4575129,1,67264,NA,NA,16297074
Midwest,2024-12-15,51,0,4575129,0,67264,NA,NA,16297074
Midwest,2024-12-16,51,0,4575129,0,67264,NA,NA,16297074
Midwest,2024-12-17,51,0,4575129,0,67264,NA,NA,16297074
Midwest,2024-12-18,51,0,4575129,0,67264,NA,NA,16297074
Midwest,2024-12-19,51,0,4575129,0,67264,NA,NA,16297074
Midwest,2024-12-20,51,0,4575129,0,67264,NA,NA,16297074
Midwest,2024-12-21,51,294,4575423,1,67265,NA,NA,16297074
Midwest,2024-12-22,52,0,4575423,0,67265,NA,NA,16297074
Midwest,2024-12-23,52,0,4575423,0,67265,NA,NA,16297074
Midwest,2024-12-24,52,0,4575423,0,67265,NA,NA,16297074
Midwest,2024-12-25,52,0,4575423,0,67265,NA,NA,16297074
Midwest,2024-12-26,52,0,4575423,0,67265,NA,NA,16297074
Midwest,2024-12-27,52,0,4575423,0,67265,NA,NA,16297074
Midwest,2024-12-28,52,118,4575541,2,67267,NA,NA,16297074
Midwest,2024-12-29,1,0,4575541,0,67267,NA,NA,16297074
Midwest,2024-12-30,1,0,4575541,0,67267,NA,NA,16297074
Midwest,2024-12-31,1,0,4575541,0,67267,NA,NA,16297074
North,2024-07-01,27,0,2979763,0,52040,NA,NA,18430980
North,2024-07-02,27,0,2979763,0,52040,NA,NA,18430980
North,2024-07-03,27,0,2979763,0,52040,NA,NA,18430980
North,2024-07-04,27,0,2979763,0,52040,NA,NA,18430980
North,2024-07-05,27,0,2979763,0,52040,NA,NA,18430980
North,2024-07-06,27,391,2980154,1,52041,NA,NA,18430980
North,2024-07-07,28,0,2980154,0,52041,NA,NA,18430980
North,2024-07-08,28,0,2980154,0,52041,NA,NA,18430980
North,2024-07-09,28,0,2980154,0,52041,NA,NA,18430980
North,2024-07-10,28,0,2980154,0,52041,NA,NA,18430980
North,2024-07-11,28,0,2980154,0,52041,NA,NA,18430980
North,2024-07-12,28,0,2980154,0,52041,NA,NA,18430980
North,2024-07-13,28,325,2980479,4,52045,NA,NA,18430980
North,2024-07-14,29,0,2980479,0,52045,NA,NA,18430980
North,2024-07-15,29,0,2980479,0,52045,NA,NA,18430980
North,2024-07-16,29,0,2980479,0,52045,NA,NA,18430980
North,2024-07-17,29,0,2980479,0,52045,NA,NA,18430980
North,2024-07-18,29,0,2980479,0,52045,NA,NA,18430980
North,2024-07-19,29,0,2980479,0,52045,NA,NA,18430980
North,2024-07-20,29,398,2980877,2,52047,NA,NA,18430980
North,2024-07-21,30,0,2980877,0,52047,NA,NA,18430980
North,2024-07-22,30,0,2980877,0,52047,NA,NA,18430980
North,2024-07-23,30,0,2980877,0,52047,NA,NA,18430980
North,2024-07-24,30,0,2980877,0,52047,NA,NA,18430980
North,2024-07-25,30,0,2980877,0,52047,NA,NA,18430980
North,2024-07-26,30,0,2980877,0,52047,NA,NA,18430980
North,2024-07-27,30,256,2981133,0,52047,NA,NA,18430980
North,2024-07-28,31,0,2981133,0,52047,NA,NA,18430980
North,2024-07-29,31,0,2981133,0,52047,NA,NA,18430980
North,2024-07-30,31,0,2981133,0,52047,NA,NA,18430980
North,2024-07-31,31,0,2981133,0,52047,NA,NA,18430980
North,2024-08-01,31,0,2981133,0,52047,NA,NA,18430980
North,2024-08-02,31,0,2981133,0,52047,NA,NA,18430980
North,2024-08-03,31,294,2981427,5,52052,NA,NA,18430980
North,2024-08-04,32,0,2981427,0,52052,NA,NA,18430980
North,2024-08-05,32,0,2981427,0,52052,NA,NA,18430980
North,2024-08-06,32,0,2981427,0,52052,NA,NA,18430980
North,2024-08-07,32,0,2981427,0,52052,NA,NA,18430980
North,2024-08-08,32,0,2981427,0,52052,NA,NA,18430980
North,2024-08-09,32,0,2981427,0,52052,NA,NA,18430980
North,2024-08-10,32,107,2981534,2,52054,NA,NA,18430980
North,2024-08-11,33,0,2981534,0,52054,NA,NA,18430980
North,2024-08-12,33,0,2981534,0,52054,NA,NA,18430980
North,2024-08-13,33,0,2981534,0,52054,NA,NA,18430980
North,2024-08-14,33,0,2981534,0,52054,NA,NA,18430980
North,2024-08-15,33,0,2981534,0,52054,NA,NA,18430980
North,2024-08-16,33,0,2981534,0,52054,NA,NA,18430980
North,2024-08-17,33,277,2981811,20,52074,NA,NA,18430980
North,2024-08-18,34,0,2981811,0,52074,NA,NA,18430980
North,2024-08-19,34,0,2981811,0,52074,NA,NA,18430980
North,2024-08-20,34,0,2981811,0,52074,NA,NA,18430980
North,2024-08-21,34,0,2981811,0,52074,NA,NA,18430980
North,2024-08-22,34,0,2981811,0,52074,NA,NA,18430980
North,2024-08-23,34,0,2981811,0,52074,NA,NA,18430980
North,2024-08-24,34,453,2982264,9,52083,NA,NA,18430980
North,2024-08-25,35,0,2982264,0,52083,NA,NA,18430980
North,2024-08-26,35,0,2982264,0,52083,NA,NA,18430980
North,2024-08-27,35,0,2982264,0,52083,NA,NA,18430980
North,2024-08-28,35,0,2982264,0,52083,NA,NA,18430980
North,2024-08-29,35,0,2982264,0,52083,NA,NA,18430980
North,2024-08-30,35,0,2982264,0,52083,NA,NA,18430980
North,2024-08-31,35,76,2982340,2,52085,NA,NA,18430980
North,2024-09-01,36,0,2982340,0,52085,NA,NA,18430980
North,2024-09-02,36,0,2982340,0,52085,NA,NA,18430980
North,2024-09-03,36,0,2982340,0,52085,NA,NA,18430980
North,2024-09-04,36,0,2982340,0,52085,NA,NA,18430980
North,2024-09-05,36,0,2982340,0,52085,NA,NA,18430980
North,2024-09-06,36,0,2982340,0,52085,NA,NA,18430980
North,2024-09-07,36,549,2982889,2,52087,NA,NA,18430980
North,2024-09-08,37,0,2982889,0,52087,NA,NA,18430980
North,2024-09-09,37,0,2982889,0,52087,NA,NA,18430980
North,2024-09-10,37,0,2982889,0,52087,NA,NA,18430980
North,2024-09-11,37,0,2982889,0,52087,NA,NA,18430980
North,2024-09-12,37,0,2982889,0,52087,NA,NA,18430980
North,2024-09-13,37,0,2982889,0,52087,NA,NA,18430980
North,2024-09-14,37,183,2983072,2,52089,NA,NA,18430980
North,2024-09-15,38,0,2983072,0,52089,NA,NA,18430980
North,2024-09-16,38,0,2983072,0,52089,NA,NA,18430980
North,2024-09-17,38,0,2983072,0,52089,NA,NA,18430980
North,2024-09-18,38,0,2983072,0,52089,NA,NA,18430980
North,2024-09-19,38,0,2983072,0,52089,NA,NA,18430980
North,2024-09-20,38,0,2983072,0,52089,NA,NA,18430980
North,2024-09-21,38,374,2983446,2,52091,NA,NA,18430980
North,2024-09-22,39,0,2983446,0,52091,NA,NA,18430980
North,2024-09-23,39,0,2983446,0,52091,NA,NA,18430980
North,2024-09-24,39,0,2983446,0,52091,NA,NA,18430980
North,2024-09-25,39,0,2983446,0,52091,NA,NA,18430980
North,2024-09-26,39,0,2983446,0,52091,NA,NA,18430980
North,2024-09-27,39,0,2983446,0,52091,NA,NA,18430980
North,2024-09-28,39,289,2983735,5,52096,NA,NA,18430980
North,2024-09-29,40,0,2983735,0,52096,NA,NA,18430980
North,2024-09-30,40,0,2983735,0,52096,NA,NA,18430980
North,2024-10-01,40,0,2983735,0,52096,NA,NA,18430980
North,2024-10-02,40,0,2983735,0,52096,NA,NA,18430980
North,2024-10-03,40,0,2983735,0,52096,NA,NA,18430980
North,2024-10-04,40,0,2983735,0,52096,NA,NA,18430980
North,2024-10-05,40,70,2983805,2,52098,NA,NA,18430980
North,2024-10-06,41,0,2983805,0,52098,NA,NA,18430980
North,2024-10-07,41,0,2983805,0,52098,NA,NA,18430980
North,2024-10-08,41,0,2983805,0,52098,NA,NA,18430980
North,2024-10-09,41,0,2983805,0,52098,NA,NA,18430980
North,2024-10-10,41,0,2983805,0,52098,NA,NA,18430980
North,2024-10-11,41,0,2983805,0,52098,NA,NA,18430980
North,2024-10-12,41,33,2983838,4,52102,NA,NA,18430980
North,2024-10-13,42,0,2983838,0,52102,NA,NA,18430980
North,2024-10-14,42,0,2983838,0,52102,NA,NA,18430980
North,2024-10-15,42,0,2983838,0,52102,NA,NA,18430980
North,2024-10-16,42,0,2983838,0,52102,NA,NA,18430980
North,2024-10-17,42,0,2983838,0,52102,NA,NA,18430980
North,2024-10-18,42,0,2983838,0,52102,NA,NA,18430980
North,2024-10-19,42,44,2983882,3,52105,NA,NA,18430980
North,2024-10-20,43,0,2983882,0,52105,NA,NA,18430980
North,2024-10-21,43,0,2983882,0,52105,NA,NA,18430980
North,2024-10-22,43,0,2983882,0,52105,NA,NA,18430980
North,2024-10-23,43,0,2983882,0,52105,NA,NA,18430980
North,2024-10-24,43,0,2983882,0,52105,NA,NA,18430980
North,2024-10-25,43,0,2983882,0,52105,NA,NA,18430980
North,2024-10-26,43,122,2984004,6,52111,NA,NA,18430980
North,2024-10-27,44,0,2984004,0,52111,NA,NA,18430980
North,2024-10-28,44,0,2984004,0,52111,NA,NA,18430980
North,2024-10-29,44,0,2984004,0,52111,NA,NA,18430980
North,2024-10-30,44,0,2984004,0,52111,NA,NA,18430980
North,2024-10-31,44,0,2984004,0,52111,NA,NA,18430980
North,2024-11-01,44,0,2984004,0,52111,NA,NA,18430980
North,2024-11-02,44,37,2984041,3,52114,NA,NA,18430980
North,2024-11-03,45,0,2984041,0,52114,NA,NA,18430980
North,2024-11-04,45,0,2984041,0,52114,NA,NA,18430980
North,2024-11-05,45,0,2984041,0,52114,NA,NA,18430980
North,2024-11-06,45,0,2984041,0,52114,NA,NA,18430980
North,2024-11-07,45,0,2984041,0,52114,NA,NA,18430980
North,2024-11-08,45,0,2984041,0,52114,NA,NA,18430980
North,2024-11-09,45,81,2984122,3,52117,NA,NA,18430980
North,2024-11-10,46,0,2984122,0,52117,NA,NA,18430980
North,2024-11-11,46,0,2984122,0,52117,NA,NA,18430980
North,2024-11-12,46,0,2984122,0,52117,NA,NA,18430980
North,2024-11-13,46,0,2984122,0,52117,NA,NA,18430980
North,2024-11-14,46,0,2984122,0,52117,NA,NA,18430980
North,2024-11-15,46,0,2984122,0,52117,NA,NA,18430980
North,2024-11-16,46,277,2984399,3,52120,NA,NA,18430980
North,2024-11-17,47,0,2984399,0,52120,NA,NA,18430980
North,2024-11-18,47,0,2984399,0,52120,NA,NA,18430980
North,2024-11-19,47,0,2984399,0,52120,NA,NA,18430980
North,2024-11-20,47,0,2984399,0,52120,NA,NA,18430980
North,2024-11-21,47,0,2984399,0,52120,NA,NA,18430980
North,2024-11-22,47,0,2984399,0,52120,NA,NA,18430980
North,2024-11-23,47,104,2984503,6,52126,NA,NA,18430980
North,2024-11-24,48,0,2984503,0,52126,NA,NA,18430980
North,2024-11-25,48,0,2984503,0,52126,NA,NA,18430980
North,2024-11-26,48,0,2984503,0,52126,NA,NA,18430980
North,2024-11-27,48,0,2984503,0,52126,NA,NA,18430980
North,2024-11-28,48,0,2984503,0,52126,NA,NA,18430980
North,2024-11-29,48,0,2984503,0,52126,NA,NA,18430980
North,2024-11-30,48,96,2984599,0,52126,NA,NA,18430980
North,2024-12-01,49,0,2984599,0,52126,NA,NA,18430980
North,2024-12-02,49,0,2984599,0,52126,NA,NA,18430980
North,2024-12-03,49,0,2984599,0,52126,NA,NA,18430980
North,2024-12-04,49,0,2984599,0,52126,NA,NA,18430980
North,2024-12-05,49,0,2984599,0,52126,NA,NA,18430980
North,2024-12-06,49,0,2984599,0,52126,NA,NA,18430980
North,2024-12-07,49,84,2984683,0,52126,NA,NA,18430980
North,2024-12-08,50,0,2984683,0,52126,NA,NA,18430980
North,2024-12-09,50,0,2984683,0,52126,NA,NA,18430980
North,2024-12-10,50,0,2984683,0,52126,NA,NA,18430980
North,2024-12-11,50,0,2984683,0,52126,NA,NA,18430980
North,2024-12-12,50,0,2984683,0,52126,NA,NA,18430980
North,2024-12-13,50,0,2984683,0,52126,NA,NA,18430980
North,2024-12-14,50,187,2984870,2,52128,NA,NA,18430980
North,2024-12-15,51,0,2984870,0,52128,NA,NA,18430980
North,2024-12-16,51,0,2984870,0,52128,NA,NA,18430980
North,2024-12-17,51,0,2984870,0,52128,NA,NA,18430980
North,2024-12-18,51,0,2984870,0,52128,NA,NA,18430980
North,2024-12-19,51,0,2984870,0,52128,NA,NA,18430980
North,2024-12-20,51,0,2984870,0,52128,NA,NA,18430980
North,2024-12-21,51,109,2984979,0,52128,NA,NA,18430980
North,2024-12-22,52,0,2984979,0,52128,NA,NA,18430980
North,2024-12-23,52,0,2984979,0,52128,NA,NA,18430980
North,2024-12-24,52,0,2984979,0,52128,NA,NA,18430980
North,2024-12-25,52,0,2984979,0,52128,NA,NA,18430980
North,2024-12-26,52,0,2984979,0,52128,NA,NA,18430980
North,2024-12-27,52,0,2984979,0,52128,NA,NA,18430980
North,2024-12-28,52,44,2985023,1,52129,NA,NA,18430980
North,2024-12-29,1,0,2985023,0,52129,NA,NA,18430980
North,2024-12-30,1,0,2985023,0,52129,NA,NA,18430980
North,2024-12-31,1,0,2985023,0,52129,NA,NA,18430980
Northeast,2024-07-01,27,0,7562613,0,136869,NA,NA,57071654
Northeast,2024-07-02,27,0,7562613,0,136869,NA,NA,57071654
Northeast,2024-07-03,27,0,7562613,0,136869,NA,NA,57071654
Northeast,2024-07-04,27,0,7562613,0,136869,NA,NA,57071654
Northeast,2024-07-05,27,0,7562613,0,136869,NA,NA,57071654
Northeast,2024-07-06,27,462,7563075,2,136871,NA,NA,57071654
Northeast,2024-07-07,28,0,7563075,0,136871,NA,NA,57071654
Northeast,2024-07-08,28,0,7563075,0,136871,NA,NA,57071654
Northeast,2024-07-09,28,0,7563075,0,136871,NA,NA,57071654
Northeast,2024-07-10,28,0,7563075,0,136871,NA,NA,57071654
